SQUEEZE_PERCENTILE,SQUEEZE_LOOKBACK,BREAKOUT_BARS,BREAKOUT_THRESHOLD,ATR_MULTIPLIER,TP_RATIO,RISK_PER_TRADE,total_return,win_rate,profit_factor,max_drawdown,total_trades,final_balance,score
15,20,3,0.002,1.5,2.0,0.01,0.20305127477779025,33.33333333333333,1.0036944095152724,9.188519850734558,84,10020.305127477779,37.32
15,20,3,0.002,2.0,2.0,0.02,5.398498255490159,35.2112676056338,1.0609714682125913,18.014729522360604,71,10539.849825549016,37.32
15,20,3,0.003,1.5,2.0,0.01,0.203011296429122,33.33333333333333,1.0036940347457877,9.188519850734558,84,10020.301129642912,37.32
15,20,3,0.005,1.5,2.0,0.01,0.20321000594254657,33.33333333333333,1.0036972541579126,9.188519850734558,84,10020.321000594255,37.32
15,20,3,0.005,2.0,2.0,0.02,5.399194855738843,35.2112676056338,1.0609778665817047,18.014729522360604,71,10539.919485573884,37.32
20,20,1,0.002,2.0,4.0,0.02,9.888742737871471,24.137931034482758,1.2291228971310435,12.949055016418248,29,10988.874273787147,37.31
20,20,1,0.003,2.0,4.0,0.02,9.888742737871471,24.137931034482758,1.2291228971310435,12.949055016418248,29,10988.874273787147,37.31
20,20,1,0.005,2.0,4.0,0.02,9.888742737871471,24.137931034482758,1.2291228971310435,12.949055016418248,29,10988.874273787147,37.31
15,20,2,0.002,2.0,5.0,0.01,9.019972343264417,21.21212121212121,1.3487281951010683,9.105513445931965,33,10901.997234326442,37.24
15,20,2,0.005,2.0,5.0,0.01,9.019972343264417,21.21212121212121,1.3487281951010683,9.105513445931965,33,10901.997234326442,37.24
30,20,1,0.005,2.0,4.0,0.01,2.0009010112871692,25.0,1.333707437778116,3.769922524345644,8,10200.090101128717,37.17
15,20,3,0.003,2.0,2.0,0.02,4.9671909737589335,35.2112676056338,1.056099758483758,18.014729522360604,71,10496.719097375893,37.15
30,20,1,0.005,2.0,4.0,0.02,4.0035982262419205,25.0,1.3340813841940353,7.129369683180113,8,10400.359822624192,36.96
30,20,2,0.005,1.5,5.0,0.02,8.376029697310841,21.428571428571427,1.3887021839699365,9.636734315651067,14,10837.602969731084,36.89
25,20,1,0.005,2.0,5.0,0.01,3.9936547769735804,21.428571428571427,1.3636976682474038,3.9987846927177455,14,10399.365477697358,36.83
25,20,3,0.002,1.5,2.0,0.02,-0.6889077400932365,33.33333333333333,0.9834705685237853,9.680873875182801,33,9931.109225990676,36.82
25,20,3,0.003,1.5,2.0,0.02,-0.6889077400932365,33.33333333333333,0.9834705685237853,9.680873875182801,33,9931.109225990676,36.82
25,20,3,0.005,1.5,2.0,0.02,-0.6889077400932365,33.33333333333333,0.9834705685237853,9.680873875182801,33,9931.109225990676,36.82
25,20,1,0.002,1.5,2.0,0.02,-0.4487680026617273,33.33333333333333,0.9868522254354183,10.079499003315457,27,9955.123199733827,36.8
25,20,1,0.003,1.5,2.0,0.02,-0.4487680026617273,33.33333333333333,0.9868522254354183,10.079499003315457,27,9955.123199733827,36.8
30,20,1,0.005,1.5,5.0,0.02,6.238350775533563,22.22222222222222,1.453965634007628,8.399707061579658,9,10623.835077553356,36.64
30,20,1,0.005,1.5,5.0,0.01,3.002412679403969,22.22222222222222,1.4293669286243431,4.623059685382432,9,10300.241267940397,36.48
25,20,3,0.002,1.5,3.0,0.01,0.9901025855160697,25.925925925925924,1.0497315855317875,5.731326829085928,27,10099.010258551607,36.45
25,20,3,0.003,1.5,3.0,0.01,0.9901025855160697,25.925925925925924,1.0497315855317875,5.731326829085928,27,10099.010258551607,36.45
25,20,3,0.005,1.5,3.0,0.01,0.9901025855160697,25.925925925925924,1.0497315855317875,5.731326829085928,27,10099.010258551607,36.45
30,20,2,0.005,1.5,5.0,0.01,4.0019107666926175,21.428571428571427,1.3644971627087061,5.438557722486117,14,10400.191076669262,36.4
15,20,2,0.002,2.0,3.0,0.01,5.123687518398547,27.11864406779661,1.120301721120385,13.063933665262354,59,10512.368751839855,36.27
15,20,2,0.003,2.0,3.0,0.01,5.124177097540141,27.11864406779661,1.1203215490221825,13.062774761625452,59,10512.417709754014,36.27
15,20,2,0.005,2.0,3.0,0.01,5.123687518398547,27.11864406779661,1.120301721120385,13.063933665262354,59,10512.368751839855,36.27
25,20,2,0.002,2.0,4.0,0.01,1.9996257459956177,22.22222222222222,1.1431365364386574,4.997789519370745,18,10199.962574599562,35.97
25,20,2,0.003,2.0,4.0,0.01,1.9986198248243998,22.22222222222222,1.1430816570550404,4.997621996722774,18,10199.86198248244,35.97
25,20,2,0.005,2.0,4.0,0.01,1.9986198248243998,22.22222222222222,1.1430816570550404,4.997621996722774,18,10199.86198248244,35.97
20,20,2,0.002,1.5,5.0,0.01,5.998353667619031,19.444444444444446,1.2083914971124572,7.99202200025231,36,10599.835366761903,35.84
20,20,2,0.003,1.5,5.0,0.01,5.998353667619031,19.444444444444446,1.2083914971124572,7.99202200025231,36,10599.835366761903,35.84
15,20,2,0.003,2.0,5.0,0.01,9.040625218157347,20.51282051282051,1.2934905175948612,13.394960593378476,39,10904.062521815735,35.75
30,20,3,0.003,1.5,5.0,0.02,6.464305608469913,20.0,1.2755928863898016,9.726488079199997,15,10646.430560846991,35.67
30,20,3,0.002,1.5,5.0,0.02,6.464305608469913,20.0,1.2755928863898016,9.726488079199997,15,10646.430560846991,35.67
30,20,3,0.005,1.5,5.0,0.02,6.464305608469913,20.0,1.2755928863898016,9.726488079199997,15,10646.430560846991,35.67
25,20,3,0.005,1.5,3.0,0.02,2.307074665191012,25.925925925925924,1.0619967837193418,10.208105891218615,27,10230.707466519101,35.64
25,20,3,0.002,1.5,3.0,0.02,2.307074665191012,25.925925925925924,1.0619967837193418,10.208105891218615,27,10230.707466519101,35.64
25,20,3,0.003,1.5,3.0,0.02,2.307074665191012,25.925925925925924,1.0619967837193418,10.208105891218615,27,10230.707466519101,35.64
15,20,3,0.003,2.0,5.0,0.01,7.034780858936611,20.0,1.252763947298563,10.7493807073151,35,10703.478085893661,35.59
30,20,3,0.005,1.5,5.0,0.01,3.0042103876359216,20.0,1.2508556349159545,5.486683273867318,15,10300.421038763592,35.56
30,20,3,0.002,1.5,5.0,0.01,3.0042103876359216,20.0,1.2508556349159545,5.486683273867318,15,10300.421038763592,35.56
30,20,3,0.003,1.5,5.0,0.01,3.0042103876359216,20.0,1.2508556349159545,5.486683273867318,15,10300.421038763592,35.56
20,20,1,0.003,2.0,3.0,0.01,1.0097981610202988,25.806451612903224,1.0441016426145664,9.114358835740456,31,10100.97981610203,35.41
20,20,1,0.005,2.0,3.0,0.01,1.0097981610202988,25.806451612903224,1.0441016426145664,9.114358835740456,31,10100.97981610203,35.41
20,20,1,0.002,2.0,3.0,0.01,1.0097981610202988,25.806451612903224,1.0441016426145664,9.114358835740456,31,10100.97981610203,35.41
25,20,2,0.002,2.0,4.0,0.02,4.169950366572648,22.22222222222222,1.1504758836217348,9.820903577959578,18,10416.995036657265,35.39
25,20,2,0.005,2.0,4.0,0.02,4.165926628174348,22.22222222222222,1.1503668824083906,9.820233998176683,18,10416.592662817435,35.39
25,20,2,0.003,2.0,4.0,0.02,4.165926628174348,22.22222222222222,1.1503668824083906,9.820233998176683,18,10416.592662817435,35.39
15,20,1,0.003,2.0,3.0,0.01,1.0545301276218015,25.53191489361702,1.0303332190894814,9.03802544611997,47,10105.45301276218,35.37
15,20,1,0.002,2.0,3.0,0.01,1.0545301276218015,25.53191489361702,1.0303332190894814,9.03802544611997,47,10105.45301276218,35.37
15,20,1,0.005,2.0,3.0,0.01,1.0545301276218015,25.53191489361702,1.0303332190894814,9.03802544611997,47,10105.45301276218,35.37
20,20,2,0.002,1.5,2.0,0.02,-1.6816355283505435,34.375,0.9787056750031268,14.434410672073863,64,9831.836447164946,35.31
20,20,2,0.003,1.5,2.0,0.02,-1.6816355283505435,34.375,0.9787056750031268,14.434410672073863,64,9831.836447164946,35.31
15,20,2,0.002,2.0,3.0,0.02,9.124789631113744,27.11864406779661,1.1109082913105106,21.610691671672413,59,10912.478963111374,35.3
15,20,2,0.005,2.0,3.0,0.02,9.124789631113744,27.11864406779661,1.1109082913105106,21.610691671672413,59,10912.478963111374,35.3
15,20,2,0.005,2.0,2.0,0.01,-1.86517440069425,32.3943661971831,0.9607158081945856,12.31083955207095,71,9813.482559930575,35.28
15,20,2,0.002,2.0,2.0,0.01,-1.86517440069425,32.3943661971831,0.9607158081945856,12.31083955207095,71,9813.482559930575,35.28
15,20,2,0.003,2.0,2.0,0.01,-1.8649210117889743,32.3943661971831,0.9607195145502275,12.310143432649397,71,9813.507898821103,35.28
20,20,2,0.005,1.5,5.0,0.01,4.999732263567984,18.91891891891892,1.1679357449615952,7.99202200025231,37,10499.973226356798,35.28
25,20,1,0.002,1.5,5.0,0.02,6.696280238714043,18.75,1.288384627530315,10.123857474871041,16,10669.628023871404,35.27
25,20,1,0.003,1.5,5.0,0.02,6.696280238714043,18.75,1.288384627530315,10.123857474871041,16,10669.628023871404,35.27
20,20,3,0.002,1.5,2.0,0.02,-2.2149662744974195,34.54545454545455,0.9673358055411877,14.571425383577157,55,9778.503372550258,35.11
20,20,3,0.003,1.5,2.0,0.02,-2.2149662744974195,34.54545454545455,0.9673358055411877,14.571425383577157,55,9778.503372550258,35.11
15,20,2,0.003,2.0,3.0,0.02,8.476212237867731,27.11864406779661,1.1030273891673033,21.71127877404401,59,10847.621223786773,35.01
25,20,2,0.003,1.5,3.0,0.01,0.01106487388797177,25.0,1.0006173340348932,8.361330745542322,24,10001.106487388797,35.0
25,20,2,0.005,1.5,3.0,0.01,0.01106487388797177,25.0,1.0006173340348932,8.361330745542322,24,10001.106487388797,35.0
15,20,1,0.002,1.5,2.0,0.02,-0.8733444416750535,33.78378378378378,0.9904201844663841,16.08841061315744,74,9912.665555832495,34.96
15,20,1,0.003,1.5,2.0,0.02,-0.8733444416750535,33.78378378378378,0.9904201844663841,16.08841061315744,74,9912.665555832495,34.96
15,20,1,0.005,1.5,2.0,0.02,-0.8733444416750535,33.78378378378378,0.9904201844663841,16.08841061315744,74,9912.665555832495,34.96
25,20,2,0.002,2.0,5.0,0.01,1.9971133406032824,18.75,1.153913306174069,4.997789519370745,16,10199.711334060328,34.92
25,20,2,0.003,2.0,5.0,0.01,1.9961078407543027,18.75,1.1538536638754502,4.997621996722774,16,10199.61078407543,34.92
25,20,2,0.005,2.0,5.0,0.01,1.9961078407543027,18.75,1.1538536638754502,4.997621996722774,16,10199.61078407543,34.92
15,20,2,0.003,2.0,5.0,0.02,13.371182060468126,20.51282051282051,1.2231463743632627,22.181767437859595,39,11337.118206046813,34.85
25,20,2,0.003,1.5,4.0,0.01,2.003186002575094,21.73913043478261,1.1117425318904601,8.286518507215327,23,10200.31860025751,34.84
25,20,2,0.005,1.5,4.0,0.01,2.003186002575094,21.73913043478261,1.1117425318904601,8.286518507215327,23,10200.31860025751,34.84
15,20,2,0.002,1.5,2.0,0.01,-3.6900082072354965,31.76470588235294,0.9351684537901203,10.803876475070355,85,9630.99917927645,34.81
15,20,2,0.003,1.5,2.0,0.01,-3.6893425484109863,31.76470588235294,0.9351743253396791,10.803259984656176,85,9631.065745158901,34.81
15,20,2,0.005,1.5,2.0,0.01,-3.6900082072354965,31.76470588235294,0.9351684537901203,10.803876475070355,85,9630.99917927645,34.81
25,20,2,0.003,1.5,4.0,0.02,6.430920091219559,21.73913043478261,1.1930012500051606,14.298478534552489,23,10643.092009121956,34.8
25,20,2,0.005,1.5,4.0,0.02,6.430920091219559,21.73913043478261,1.1930012500051606,14.298478534552489,23,10643.092009121956,34.8
15,20,1,0.002,2.0,5.0,0.01,5.018907139900966,19.35483870967742,1.2015833368695017,10.211480562149077,31,10501.890713990097,34.75
15,20,1,0.003,2.0,5.0,0.01,5.018907139900966,19.35483870967742,1.2015833368695017,10.211480562149077,31,10501.890713990097,34.75
15,20,1,0.005,2.0,5.0,0.01,5.018907139900966,19.35483870967742,1.2015833368695017,10.211480562149077,31,10501.890713990097,34.75
20,20,1,0.002,1.5,2.0,0.01,-3.902788070690258,30.76923076923077,0.8905349850579913,10.139003156331928,52,9609.721192930974,34.63
20,20,1,0.003,1.5,2.0,0.01,-3.902788070690258,30.76923076923077,0.8905349850579913,10.139003156331928,52,9609.721192930974,34.63
20,20,1,0.005,1.5,2.0,0.01,-3.903012682850113,30.76923076923077,0.8905317943409402,10.139387289942027,52,9609.698731714989,34.63
25,20,1,0.002,1.5,5.0,0.01,2.0769851177739476,18.75,1.160999744452079,6.336416499697016,16,10207.698511777395,34.55
25,20,1,0.003,1.5,5.0,0.01,2.0769851177739476,18.75,1.160999744452079,6.336416499697016,16,10207.698511777395,34.55
15,20,3,0.003,2.0,5.0,0.02,9.772741457743194,20.0,1.182329016900936,17.933278719556142,35,10977.27414577432,34.53
15,20,2,0.002,1.5,3.0,0.01,2.323555808618639,25.71428571428571,1.0454435457953961,13.916842706995242,70,10232.355580861864,34.47
15,20,2,0.003,1.5,3.0,0.01,2.324327619894393,25.71428571428571,1.0454641427362434,13.914684932246473,70,10232.43276198944,34.47
15,20,2,0.005,1.5,3.0,0.01,2.323555808618639,25.71428571428571,1.0454435457953961,13.916842706995242,70,10232.355580861864,34.47
25,20,1,0.005,1.5,5.0,0.02,5.286060898790802,17.647058823529413,1.2148664397454274,10.236782405331422,17,10528.60608987908,34.34
25,20,2,0.002,2.0,5.0,0.02,4.159926812158301,18.75,1.1616535940973414,9.820903577959578,16,10415.99268121583,34.34
25,20,2,0.003,2.0,5.0,0.02,4.155906436223104,18.75,1.1615350742867332,9.820233998176683,16,10415.59064362231,34.34
25,20,2,0.005,2.0,5.0,0.02,4.155906436223104,18.75,1.1615350742867332,9.820233998176683,16,10415.59064362231,34.34
20,20,2,0.005,1.5,2.0,0.02,-3.6602822957877654,33.84615384615385,0.9547553573892081,14.676271227390442,65,9633.971770421223,34.29
25,20,2,0.002,1.5,3.0,0.01,-0.9884086459457103,24.0,0.9477577486986424,8.438697017065442,25,9901.159135405429,34.27
20,20,2,0.002,1.5,5.0,0.02,6.981571690981254,19.444444444444446,1.133972604332123,14.851329946273964,36,10698.157169098125,34.17
20,20,2,0.003,1.5,5.0,0.02,6.981571690981254,19.444444444444446,1.133972604332123,14.851329946273964,36,10698.157169098125,34.17
25,20,2,0.002,1.5,4.0,0.01,1.003335131611566,20.833333333333336,1.0530223396622582,8.362473713666864,24,10100.333513161157,34.14
25,20,2,0.003,1.5,3.0,0.02,2.458778726135006,25.0,1.0738152984446563,14.538796881075871,24,10245.8778726135,34.12
25,20,2,0.005,1.5,3.0,0.02,2.458778726135006,25.0,1.0738152984446563,14.538796881075871,24,10245.8778726135,34.12
15,20,1,0.002,2.0,5.0,0.02,8.389859130091809,19.35483870967742,1.1741535450596234,17.091917955348343,31,10838.98591300918,34.03
15,20,1,0.003,2.0,5.0,0.02,8.389859130091809,19.35483870967742,1.1741535450596234,17.091917955348343,31,10838.98591300918,34.03
15,20,1,0.005,2.0,5.0,0.02,8.389859130091809,19.35483870967742,1.1741535450596234,17.091917955348343,31,10838.98591300918,34.03
20,20,1,0.002,2.0,5.0,0.01,0.9958110990639398,17.391304347826086,1.052583809473111,5.996589536112188,23,10099.581109906394,33.82
20,20,1,0.003,2.0,5.0,0.01,0.9958110990639398,17.391304347826086,1.052583809473111,5.996589536112188,23,10099.581109906394,33.82
20,20,1,0.005,2.0,5.0,0.01,0.9958110990639398,17.391304347826086,1.052583809473111,5.996589536112188,23,10099.581109906394,33.82
25,20,1,0.005,1.5,5.0,0.01,1.074623092159436,17.647058823529413,1.0773516173944298,6.39115641209335,17,10107.462309215944,33.81
20,20,3,0.005,1.5,2.0,0.02,-4.999967347454003,33.92857142857143,0.9283459776118906,14.941677628497759,56,9500.0032652546,33.7
25,20,2,0.002,1.5,4.0,0.02,4.430008255326484,20.833333333333336,1.1254730040362553,14.541654408758292,24,10443.000825532648,33.66
20,20,1,0.002,1.5,3.0,0.01,-1.9464104349590343,23.684210526315788,0.9323699791768457,9.153202999386718,38,9805.358956504097,33.58
20,20,1,0.003,1.5,3.0,0.01,-1.9464104349590343,23.684210526315788,0.9323699791768457,9.153202999386718,38,9805.358956504097,33.58
20,20,1,0.005,1.5,3.0,0.01,-1.9464104349590343,23.684210526315788,0.9323699791768457,9.153202999386718,38,9805.358956504097,33.58
25,20,3,0.002,1.5,4.0,0.01,0.008371531293232693,20.0,1.0004203836214907,8.441861338119553,25,10000.837153129323,33.47
25,20,3,0.003,1.5,4.0,0.01,0.008371531293232693,20.0,1.0004203836214907,8.441861338119553,25,10000.837153129323,33.47
25,20,3,0.005,1.5,4.0,0.01,0.008371531293232693,20.0,1.0004203836214907,8.441861338119553,25,10000.837153129323,33.47
15,20,3,0.002,2.0,5.0,0.01,3.0456905027693213,18.181818181818183,1.1134070384848094,11.13048311536913,33,10304.569050276932,33.33
15,20,3,0.005,2.0,5.0,0.01,3.045710555882433,18.181818181818183,1.1134082987843907,11.13041125646822,33,10304.571055588243,33.33
20,20,1,0.002,1.5,4.0,0.01,0.04461221722456685,20.0,1.0016045372897988,8.988128493651288,35,10004.461221722457,33.32
20,20,1,0.003,1.5,4.0,0.01,0.04461221722456685,20.0,1.0016045372897988,8.988128493651288,35,10004.461221722457,33.32
20,20,1,0.005,1.5,4.0,0.01,0.04461221722456685,20.0,1.0016045372897988,8.988128493651288,35,10004.461221722457,33.32
20,20,2,0.005,1.5,5.0,0.02,4.990994857194001,18.91891891891892,1.0923099244108443,14.851329946273964,37,10499.0994857194,33.22
20,20,3,0.002,1.5,5.0,0.01,2.03143945842603,17.5,1.0620734124646685,9.714455055079384,40,10203.143945842603,33.15
20,20,3,0.003,1.5,5.0,0.01,2.03143945842603,17.5,1.0620734124646685,9.714455055079384,40,10203.143945842603,33.15
20,20,1,0.002,2.0,3.0,0.02,0.6612934867564582,25.806451612903224,1.0146586650730935,16.715665001463105,31,10066.129348675646,32.99
20,20,1,0.003,2.0,3.0,0.02,0.6612934867564582,25.806451612903224,1.0146586650730935,16.715665001463105,31,10066.129348675646,32.99
20,20,1,0.005,2.0,3.0,0.02,0.6612934867564582,25.806451612903224,1.0146586650730935,16.715665001463105,31,10066.129348675646,32.99
25,20,2,0.002,1.5,3.0,0.02,0.45937174045004214,24.0,1.0130149360424037,14.790447505942222,25,10045.937174045004,32.95
25,20,3,0.002,1.5,4.0,0.02,3.0926159311617996,20.0,1.0844210349921903,14.339672220734823,25,10309.26159311618,32.94
25,20,3,0.003,1.5,4.0,0.02,3.0926159311617996,20.0,1.0844210349921903,14.339672220734823,25,10309.26159311618,32.94
25,20,3,0.005,1.5,4.0,0.02,3.0926159311617996,20.0,1.0844210349921903,14.339672220734823,25,10309.26159311618,32.94
30,20,1,0.002,2.0,5.0,0.01,-0.9989333235637242,14.285714285714285,0.8334294843452179,3.88073664408997,7,9900.106667643628,32.72
30,20,1,0.003,2.0,5.0,0.01,-0.9989333235637242,14.285714285714285,0.8334294843452179,3.88073664408997,7,9900.106667643628,32.72
15,20,1,0.002,2.0,3.0,0.02,0.01760086964335642,25.53191489361702,1.0002602963059661,16.78763507198557,47,10001.760086964336,32.63
15,20,1,0.003,2.0,3.0,0.02,0.01760086964335642,25.53191489361702,1.0002602963059661,16.78763507198557,47,10001.760086964336,32.63
15,20,1,0.005,2.0,3.0,0.02,0.01760086964335642,25.53191489361702,1.0002602963059661,16.78763507198557,47,10001.760086964336,32.63
20,20,3,0.005,1.5,5.0,0.01,1.0306644566579597,17.073170731707318,1.0305700370327908,9.798944110691327,41,10103.066445665796,32.59
15,20,3,0.002,2.0,5.0,0.02,6.027464375793261,18.181818181818183,1.1166515990715156,18.474931809130524,33,10602.746437579326,32.32
15,20,3,0.005,2.0,5.0,0.02,6.027527428972135,18.181818181818183,1.1166538601385207,18.474708488736017,33,10602.752742897213,32.32
25,20,2,0.003,1.5,5.0,0.01,-0.9822428052933901,15.789473684210526,0.938394960633788,7.436439056621576,19,9901.775719470661,32.11
25,20,2,0.005,1.5,5.0,0.01,-0.9822428052933901,15.789473684210526,0.938394960633788,7.436439056621576,19,9901.775719470661,32.11
15,20,2,0.002,1.5,3.0,0.02,2.902409452431075,25.71428571428571,1.0310987314762046,22.912663194439634,70,10290.240945243107,32.0
15,20,2,0.005,1.5,3.0,0.02,2.902409452431075,25.71428571428571,1.0310987314762046,22.912663194439634,70,10290.240945243107,32.0
20,20,1,0.002,1.5,5.0,0.01,-0.9742351388062342,16.129032258064516,0.9622964330283766,8.257322821029705,31,9902.576486119377,31.97
20,20,1,0.003,1.5,5.0,0.01,-0.9742351388062342,16.129032258064516,0.9622964330283766,8.257322821029705,31,9902.576486119377,31.97
20,20,1,0.005,1.5,5.0,0.01,-0.9742351388062342,16.129032258064516,0.9622964330283766,8.257322821029705,31,9902.576486119377,31.97
15,20,3,0.002,1.5,2.0,0.02,-6.676947331147458,33.33333333333333,0.9349090170485431,18.762024725650956,84,9332.305266885254,31.7
15,20,3,0.005,1.5,2.0,0.02,-6.676462019597857,33.33333333333333,0.9349152572368464,18.76162602768429,84,9332.353798040214,31.7
15,20,2,0.002,2.0,2.0,0.02,-4.162416323401121,32.3943661971831,0.9547633183939843,21.23573401645506,71,9583.758367659888,31.68
15,20,2,0.005,2.0,2.0,0.02,-4.162416323401121,32.3943661971831,0.9547633183939843,21.23573401645506,71,9583.758367659888,31.68
15,20,2,0.003,1.5,3.0,0.02,2.139574773267486,25.71428571428571,1.0229256033446537,23.04375860596204,70,10213.957477326749,31.66
30,20,1,0.005,2.0,5.0,0.01,-1.9975758578964997,12.5,0.7144567055228429,4.850309881817441,8,9800.24241421035,31.5
15,20,2,0.003,2.0,2.0,0.02,-4.593701980405585,32.3943661971831,0.9500773422683547,21.311900604724006,71,9540.629801959441,31.49
25,20,2,0.002,1.5,5.0,0.01,-1.981528189985438,15.0,0.8830311381946689,7.505246368140346,20,9801.847181001456,31.46
20,20,1,0.002,2.0,5.0,0.02,-0.6425207638707434,17.391304347826086,0.9827597164700795,11.81624462967542,23,9935.747923612926,31.42
20,20,1,0.003,2.0,5.0,0.02,-0.6425207638707434,17.391304347826086,0.9827597164700795,11.81624462967542,23,9935.747923612926,31.42
20,20,1,0.005,2.0,5.0,0.02,-0.6425207638707434,17.391304347826086,0.9827597164700795,11.81624462967542,23,9935.747923612926,31.42
15,20,3,0.003,1.5,2.0,0.02,-7.183063076987728,33.33333333333333,0.9299756410321246,19.206434240152483,84,9281.693692301227,31.36
20,20,1,0.002,1.5,4.0,0.02,0.1825902215293172,20.0,1.0035401099469885,15.860741958533467,35,10018.259022152932,31.31
20,20,1,0.003,1.5,4.0,0.02,0.1825902215293172,20.0,1.0035401099469885,15.860741958533467,35,10018.259022152932,31.31
20,20,1,0.005,1.5,4.0,0.02,0.1825902215293172,20.0,1.0035401099469885,15.860741958533467,35,10018.259022152932,31.31
30,20,1,0.002,2.0,5.0,0.02,-1.9957361429854061,14.285714285714285,0.8335255340124502,7.536705633695674,7,9800.42638570146,31.23
30,20,1,0.003,2.0,5.0,0.02,-1.9957361429854061,14.285714285714285,0.8335255340124502,7.536705633695674,7,9800.42638570146,31.23
25,20,2,0.003,1.5,5.0,0.02,0.4824454543031243,15.789473684210526,1.0164187754755407,12.836636757698017,19,10048.244545430312,31.08
25,20,2,0.005,1.5,5.0,0.02,0.4824454543031243,15.789473684210526,1.0164187754755407,12.836636757698017,19,10048.244545430312,31.08
25,20,3,0.002,1.5,5.0,0.01,-2.9757723609336426,14.285714285714285,0.8340713518873658,7.5733348078586324,21,9702.422763906636,30.82
25,20,3,0.003,1.5,5.0,0.01,-2.9757723609336426,14.285714285714285,0.8340713518873658,7.5733348078586324,21,9702.422763906636,30.82
25,20,3,0.005,1.5,5.0,0.01,-2.9757723609336426,14.285714285714285,0.8340713518873658,7.5733348078586324,21,9702.422763906636,30.82
15,20,2,0.002,1.5,2.0,0.02,-8.251296130033188,31.76470588235294,0.9212854474443114,19.99666806739612,85,9174.870386996681,30.23
15,20,2,0.005,1.5,2.0,0.02,-8.251296130033188,31.76470588235294,0.9212854474443114,19.99666806739612,85,9174.870386996681,30.23
25,20,2,0.002,1.5,5.0,0.02,-1.5162129472170636,15.0,0.9516684937979925,13.058813518857182,20,9848.378705278294,29.98
20,20,3,0.003,1.5,5.0,0.02,-0.4184637957959785,17.5,0.993112474365073,17.15524791048071,40,9958.153620420402,29.94
20,20,3,0.002,1.5,5.0,0.02,-0.4184637957959785,17.5,0.993112474365073,17.15524791048071,40,9958.153620420402,29.94
15,20,2,0.003,1.5,2.0,0.02,-8.757088061886643,31.76470588235294,0.9164622678769146,20.437710154162307,85,9124.291193811336,29.9
20,20,1,0.003,1.5,2.0,0.02,-9.668320146416628,30.76923076923077,0.8585072450048411,19.370272102260728,52,9033.167985358337,29.55
20,20,1,0.002,1.5,2.0,0.02,-9.668320146416628,30.76923076923077,0.8585072450048411,19.370272102260728,52,9033.167985358337,29.55
20,20,1,0.005,1.5,2.0,0.02,-9.66931180690466,30.76923076923077,0.8585007246699211,19.371687937056805,52,9033.068819309534,29.55
20,20,1,0.002,1.5,5.0,0.02,-2.8143733922682985,16.129032258064516,0.9410007093818394,14.02297710737315,31,9718.56266077317,29.51
20,20,1,0.003,1.5,5.0,0.02,-2.8143733922682985,16.129032258064516,0.9410007093818394,14.02297710737315,31,9718.56266077317,29.51
20,20,1,0.005,1.5,5.0,0.02,-2.8143733922682985,16.129032258064516,0.9410007093818394,14.02297710737315,31,9718.56266077317,29.51
20,20,1,0.003,1.5,3.0,0.02,-5.667062937365972,23.684210526315788,0.8954363148326882,17.886135442040125,38,9433.293706263403,29.47
20,20,1,0.005,1.5,3.0,0.02,-5.667062937365972,23.684210526315788,0.8954363148326882,17.886135442040125,38,9433.293706263403,29.47
20,20,1,0.002,1.5,3.0,0.02,-5.667062937365972,23.684210526315788,0.8954363148326882,17.886135442040125,38,9433.293706263403,29.47
30,20,1,0.005,2.0,5.0,0.02,-3.990309103946838,12.5,0.7146276206010334,9.418509338619371,8,9600.969089605316,29.33
25,20,3,0.003,1.5,5.0,0.02,-3.0155253937980158,14.285714285714285,0.9082508430077311,12.849948779059819,21,9698.447460620198,29.22
25,20,3,0.005,1.5,5.0,0.02,-3.0155253937980158,14.285714285714285,0.9082508430077311,12.849948779059819,21,9698.447460620198,29.22
25,20,3,0.002,1.5,5.0,0.02,-3.0155253937980158,14.285714285714285,0.9082508430077311,12.849948779059819,21,9698.447460620198,29.22
20,20,3,0.005,1.5,5.0,0.02,-2.020138196868702,17.073170731707318,0.9675926265942476,17.386141646247065,41,9797.98618031313,29.1
